"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"250","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,309,920"
"250","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,738,624"
"250","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.07"
"251","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,278,784"
"251","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,747,136"
"251","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","49.89"
"252","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,285,280"
"252","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,745,856"
"252","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","49.73"
"253","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,282,720"
"253","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,734,816"
"253","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","50.03"
"254","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,285,728"
"254","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,756,064"
"254","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(512, 1, 1)","(7200, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","49.95"
"255","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,307,968"
"255","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,949,888"
"255","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.52"
"256","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,267,936"
"256","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,970,144"
"256","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.68"
"257","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,317,664"
"257","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,947,232"
"257","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.71"
"258","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,310,336"
"258","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,947,744"
"258","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.48"
"259","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,310,496"
"259","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,949,760"
"259","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.82"
"260","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,305,024"
"260","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,948,672"
"260","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.72"
"261","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,304,192"
"261","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,936,928"
"261","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.44"
"262","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,312,448"
"262","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,957,888"
"262","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.58"
"263","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,319,328"
"263","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,937,600"
"263","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.64"
"264","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,316,320"
"264","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,952,480"
"264","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.44"
"265","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,319,424"
"265","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,945,280"
"265","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.82"
"266","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,315,168"
"266","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,944,096"
"266","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.66"
"267","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,317,856"
"267","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,936,960"
"267","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.81"
"268","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,321,792"
"268","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,937,408"
"268","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.70"
"269","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,299,552"
"269","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,960,192"
"269","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.91"
"270","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,319,072"
"270","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,950,112"
"270","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.93"
"271","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,314,592"
"271","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,950,368"
"271","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.64"
"272","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,294,016"
"272","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,951,456"
"272","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.77"
"273","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,310,016"
"273","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,945,216"
"273","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.62"
"274","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,313,088"
"274","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,944,672"
"274","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.87"
"275","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,297,440"
"275","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,963,104"
"275","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.77"
"276","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,294,464"
"276","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,937,792"
"276","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.67"
"277","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,306,368"
"277","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,957,024"
"277","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.79"
"278","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,301,024"
"278","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,940,224"
"278","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.74"
"279","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,320,672"
"279","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,948,192"
"279","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.90"
"280","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,309,472"
"280","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,955,136"
"280","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.43"
"281","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,300,800"
"281","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,943,968"
"281","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.42"
"282","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,303,552"
"282","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,939,904"
"282","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.55"
"283","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,309,056"
"283","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,949,056"
"283","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.84"
"284","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,325,696"
"284","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,946,688"
"284","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.45"
"285","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,307,648"
"285","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,957,056"
"285","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.89"
"286","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,302,272"
"286","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,944,704"
"286","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","46.79"
"287","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","byte","4,312,096"
"287","9754","frameforge","127.0.0.1","normalize_v2_launch(const unsigned char *, float *, int, float, float, float, float, float, float)","1","7","(1024, 1, 1)","(3600, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","byte","15,941,600"
